Temperatura,Umidade,Analogico,Hora,Sopro
23.9,85.0,4095.0,26.822775840759277,SEM SOPRO
23.9,85.0,4095.0,26.902448177337646,SEM SOPRO
23.9,85.0,4095.0,26.98220920562744,SEM SOPRO
23.9,85.0,4095.0,27.062233924865723,SEM SOPRO
23.9,85.0,4095.0,27.142565488815308,SEM SOPRO
23.9,85.0,4095.0,27.22279167175293,SEM SOPRO
23.9,85.0,4095.0,27.30279231071472,SEM SOPRO
23.9,85.0,4095.0,27.382455348968506,SEM SOPRO
23.9,85.0,4095.0,27.46189522743225,SEM SOPRO
23.9,85.0,4095.0,27.542821645736694,SEM SOPRO
23.9,85.0,4095.0,27.6228084564209,SEM SOPRO
23.9,85.0,4095.0,27.702693700790405,SEM SOPRO
23.9,85.0,4095.0,27.782589197158813,SEM SOPRO
23.9,85.0,4095.0,27.86292862892151,SEM SOPRO
23.9,85.0,4095.0,27.942002773284912,SEM SOPRO
23.9,85.0,4095.0,28.022465705871582,SEM SOPRO
23.9,85.0,4095.0,28.10277795791626,SEM SOPRO
23.9,85.0,4095.0,28.182350873947144,SEM SOPRO
23.9,85.0,4095.0,28.262452363967896,SEM SOPRO
23.9,85.0,4095.0,28.342849731445312,SEM SOPRO
23.9,85.0,4095.0,28.422656059265137,SEM SOPRO
23.9,85.0,4095.0,28.502789974212646,SEM SOPRO
23.9,85.0,4095.0,28.582199335098267,SEM SOPRO
23.9,85.0,4095.0,28.66236972808838,SEM SOPRO
23.9,85.0,4095.0,28.742860794067383,SEM SOPRO
24.0,85.0,4095.0,28.847633123397827,SEM SOPRO
24.0,85.0,4095.0,28.9278826713562,SEM SOPRO
24.0,85.0,4095.0,29.007375955581665,SEM SOPRO
24.0,85.0,4095.0,29.08776044845581,SEM SOPRO
24.0,85.0,4095.0,29.168161869049072,SEM SOPRO
24.0,85.0,4095.0,29.247219800949097,SEM SOPRO
24.0,85.0,4095.0,29.327051162719727,SEM SOPRO
24.0,85.0,4095.0,29.407727479934692,SEM SOPRO
24.0,85.0,4095.0,29.487481594085693,SEM SOPRO
24.0,85.0,4095.0,29.567275047302246,SEM SOPRO
24.0,85.0,4095.0,29.648258447647095,SEM SOPRO
24.0,85.0,4095.0,29.727465867996216,SEM SOPRO
24.0,85.0,4095.0,29.807697057724,SEM SOPRO
24.0,85.0,4095.0,29.8877694606781,SEM SOPRO
24.0,85.0,4095.0,29.967652082443237,SEM SOPRO
24.0,85.0,4095.0,30.04752540588379,SEM SOPRO
24.0,85.0,4095.0,30.128055572509766,SEM SOPRO
24.0,85.0,4095.0,30.20679473876953,SEM SOPRO
24.0,85.0,4095.0,30.28779411315918,SEM SOPRO
24.0,85.0,4095.0,30.367823362350464,SEM SOPRO
24.0,85.0,4095.0,30.447519779205322,SEM SOPRO
24.0,85.0,4095.0,30.52769660949707,SEM SOPRO
24.0,85.0,4095.0,30.607767343521118,SEM SOPRO
24.0,85.0,4095.0,30.687766075134277,SEM SOPRO
24.0,85.0,4095.0,30.76734685897827,SEM SOPRO
